id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
107255,"Quyết định số 28/2016/QĐ-UBND Ban hành Quy định về trình tự, thủ tục, nội dung chi, mức chi hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Đồng Nai",28/2016/QĐ-UBND,05/05/2016,Quyết định,15/05/2016,,,,Y tế,Chưa phân loại,UBND Tỉnh Đồng Nai,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
114494,"Quyết định số 18/2016/QĐ-UBND Sửa đổi, bổ sung, bãi bỏ một số nội dung tại Quy định ban hành kèm theo Quyết định số 04/2013/QĐ-UBND ngày 17 tháng 4 năm 2013 của UBND tỉnh về việc quy định hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Sơn La",18/2016/QĐ-UBND,03/08/2016,Quyết định,13/08/2016,,,,Y tế,Khám chữa bệnh,UBND Tỉnh Sơn La,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
11865,"Quyết định số 930/QĐ-TTg Về việc phê duyệt Đề án “Đầu tư xây dựng, cải tạo, nâng cấp các bệnh viện chuyên khoa lao, tâm thần, ung bướu, chuyên khoa nhi và một số bệnh viện đa khoa tỉnh thuộc vùng miền núi, khó khăn sử dụng vốn trái phiếu Chính phủ và các nguồn vốn hợp pháp khác giai đoạn 2009-2013”",930/QĐ-TTg,30/06/2009,Quyết định,30/06/2009,,,,,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
12124,"Quyết định số 402/QĐ-TTg Về việc ban hành Kế hoạch hành động của Chính phủ thực hiện Nghị quyết số 18/2008/QH12 ngày 03 tháng 6 năm 2008 của Quốc hội về đẩy mạnh thực hiện chính sách, pháp luật xã hội hóa để nâng cao chất lượng chăm sóc sức khỏe nhân dân",402/QĐ-TTg,27/03/2009,Quyết định,11/05/2009,,,,Y tế,y tế khác,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
121427,"Quyết định số 12/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số Điều tại Quy định ban hành kèm theo Quyết định số 04/2013/QĐ-UBND ngày 17/4/2013 của UBND tỉnh về việc quy định hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Sơn La và Quyết định số 18/2016/QĐ-UBND ngày 03/8/2016 của UBND tỉnh về việc sửa đổi, bổ sung, bãi bỏ một số nội dung tại Quy định ban hành kèm theo Quyết định số 04/2013/QĐ-UBND",12/2017/QĐ-UBND,06/04/2017,Quyết định,20/04/2017,,,,,Chưa phân loại,UBND Tỉnh Sơn La,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
124528,"Quyết định số 26/2017/QĐ-UBND Bãi bỏ Quyết định số 46/2012/QĐ-UBND ngày 05/10/2012 của UBND tỉnh Lào Cai về việc ban hành giá các dịch vụ khám bệnh, chữa bệnh trong các cơ sở y tế công lập trên địa bàn tỉnh Lào Cai",26/2017/QĐ-UBND,18/08/2017,Quyết định,01/09/2017,,,,Y tế,"Quản lý Khám, chữa bệnh",UBND Tỉnh Lào Cai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
125866,"Quyết định số 19/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh ban hành kèm theo Quyết định số 33/2014/QĐ-UBND ngày 20/11/2014 của Ủy ban nhân dân tỉnh",19/2017/QĐ-UBND,16/10/2017,Quyết định,26/10/2017,,,,,Chưa phân loại,UBND tỉnh Trà Vinh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
125910,"Quyết định số 32/2017/QĐ-UBND Bãi bỏ Quyết định số 17/2015/QĐ-UBND ngày 19/6/2015 của UBND tỉnh về việc ban hành giá một số dịch vụ khám bệnh, chữa bệnh trongcác cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định.",32/2017/QĐ-UBND,14/11/2017,Quyết định,01/12/2017,,,,,Chưa phân loại,UBND tỉnh Nam Định,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
126808,"Quyết định số 21/2017/QĐ-UBND Về việc bãi bỏ Quyết định số 1854/2012/QĐ-UBND ngày 17 tháng 9 năm 2012 của Ủy ban nhân dân tỉnh Hà Giang ban hành mức giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở y tế công lập trên địa bàn tỉnh Hà Giang",21/2017/QĐ-UBND,27/12/2017,Quyết định,10/01/2018,,,,Y tế,Chưa phân loại,UBND tỉnh Hà Giang,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
12906,"Quyết định số 01/2008/QĐ-BYT Về việc Ban hành Quy chế Cấp cứu, Hồi sức tích cực và Chống độc",01/2008/QĐ-BYT,21/01/2008,Quyết định,21/02/2008,,,,Y tế,Khám chữa bệnh,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
132308,Quyết định số 5047/2002/QĐ-BYT Ban hành “Hướng dẫn chẩn đoán và điều trị bệnh giun chỉ bạch huyết tại các cơ sở khám chữa bệnh” và “Hướng dẫn điều trị và tổ chức điều trị hàng loạt loại trừ bệnh giun chỉ bạch huyết tại cộng đồng”,5047/2002/QĐ-BYT,16/12/2002,Quyết định,16/12/2002,,,,Y tế,Khám chữa bệnh,Bộ Y tế,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
13317,"Quyết định số 894/QĐ-UBND về việc thanh toán kinh phí khám, chữa bệnh cho trẻ em dưới 6 tuổi",894/QĐ-UBND,05/07/2006,Quyết định,,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
13337,Quyết định số 75/2003/QĐ-UB về việc quy định mức thu các dịch vụ khám chữa bệnh tại trạm y tế cơ sở,75/2003/QĐ-UB,25/08/2003,Quyết định,25/08/2003,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
137836,"Quyết định số 22/2019/QĐ-UBND Quy định về đối tượng, mức hỗ trợ từ Quỹ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bà Rịa – Vũng Tàu",22/2019/QĐ-UBND,16/08/2019,Quyết định,03/09/2019,,,,Y tế,Chưa phân loại,UBND tỉnh Bà Rịa - Vũng Tàu,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
144998,"Quyết định số 52/2020/QĐ-UBND Sửa đổi một số điều của Quy định về trình tự, thủ tục, nội dung chi, mức chi hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Đồng Nai ban hành kèm theo Quyết định số 28/2016/QĐ-UBND ngày 05 tháng 5 năm 2016 của Ủy ban nhân dân tỉnh Đồng Nai",52/2020/QĐ-UBND,20/11/2020,Quyết định,01/12/2020,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND Tỉnh Đồng Nai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
149258,"Quyết định số 45/2021/QĐ-UBND Bãi bỏ Quyết định số 10/2016/QĐ-UBND ngày 26/02/2016 của UBND tỉnh Lào Cai ban hành Quy định chế độ hỗ trợ chi phí khám, chữa bệnh cho người nghèo, một số đối tượng chính sách; quản lý, sử dụng quỹ khám chữa bệnh người nghèo tỉnh Lào Cai",45/2021/QĐ-UBND,12/08/2021,Quyết định,25/08/2021,,,,Y tế,Khám chữa bệnh,UBND Tỉnh Lào Cai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
149742,Quyết định số 34/2021/QĐ-UBND Bãi bỏ Quyết định số 11/1999/QĐ-UBND ngày 06 tháng 03 năm 1999 của Ủy ban nhân dân tỉnh Lâm Đồng về việc ban hành quy định thực hiện nếp sống văn hóa trong các cơ sở khám chữa bệnh,34/2021/QĐ-UBND,27/09/2021,Quyết định,05/10/2021,,,,Văn hóa Thể thao và Du lịch,Chưa phân loại,UBND Tỉnh Lâm Đồng,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
151722,"Quyết định số 75/2021/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về hỗ trợ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bắc Giang và Mẫu số 01, Mẫu số 02 ban hành kèm theo Quyết định số 362/2014/QĐ-UBND ngày 20/6/2014 của Ủy ban nhân dân tỉnh Bắc Giang",75/2021/QĐ-UBND,27/12/2021,Quyết định,10/01/2022,,,,Y tế,Chưa phân loại,UBND tỉnh Bắc Giang,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
152794,"Quyết định số 26/2021/QĐ-UBND Bãi bỏ Quyết định số 70/2011/QĐ-UBND ngày 21/12/2011 của UBND tỉnh Nghệ An ban hành Quy chế xét công nhận danh hiệu “Gương sáng y đức” đối với cán bộ, công chức, viên chức làm công tác y tế trong các cơ sở khám chữa bệnh (gọi chung là bệnh viện) trên địa bàn tỉnh Nghệ An",26/2021/QĐ-UBND,17/09/2021,Quyết định,01/10/2021,,,,,Chưa phân loại,UBND Tỉnh Nghệ An,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
160349,"Quyết định số 12/2023/QĐ-UBND Sửa đổi khoản 1 Điều 2 của Quy định về hỗ trợ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bắc Giang ban hành kèm theo Quyết định số 362/2014/QĐ-UBND ngày 20/6/2014 của UBND tỉnh Bắc Giang và khoản 4, khoản 5 Điều 1 của Quyết định số 75/2021/QĐ-UBND ngày 27/12/2021 của UBND tỉnh Bắc Giang sửa đổi, bổ sung một số điều của Quy định về hỗ trợ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bắc Giang và Mẫu số 01, Mẫu số 02 ban hành kèm theo Quyết định số 362/2014/QĐ-UBND ngày 20/6/2014 của UBND tỉnh Bắc Giang",12/2023/QĐ-UBND,04/05/2023,Quyết định,20/05/2023,,,,Y tế,Chưa phân loại,UBND tỉnh Bắc Giang,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
162764,Quyết định số 24/2023/QĐ-UBND Bãi bỏ các quyết định của Uỷ ban nhân dân tỉnh Quảng Trị về quản lý và sử dụng quỹ khám chữa bệnh cho người nghèo,24/2023/QĐ-UBND,19/10/2023,Quyết định,29/10/2023,,,,,Chưa phân loại,UBND Tỉnh Quảng Trị,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
163130,"Quyết định số 06/2023/QĐ-UBND Bãi bỏ Quyết định số 61/2013/QĐ-UBND ngày 22 tháng 11 năm 2013 của Ủy ban nhân dân tỉnh Nghệ An ban hành Quy định hỗ trợ một phần chi phí khám bệnh, chữa bệnh cho người nghèo trên địa bàn tỉnh Nghệ An",06/2023/QĐ-UBND,31/01/2023,Quyết định,31/01/2023,,,,,Chưa phân loại,UBND Tỉnh Nghệ An,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
164804,"Quyết định số 30/2023/QĐ-UBND Bãi bỏ Quyết định số 21/2016/QĐ-UBND ngày 14 tháng 6 năm 2016 của Ủy ban nhân dân tỉnh Hòa Bình ban hành quy định về trình tự, thủ tục hỗ trợ chi phí khám, chữa bệnh từ Quỹ khám, chữa bệnh cho người nghèo tỉnh Hòa Bình",30/2023/QĐ-UBND,07/11/2023,Quyết định,20/11/2023,,,,,Chưa phân loại,UBND tỉnh Hòa Bình,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
169246,"Quyết định số 15/2024/QĐ-UBND Bãi bỏ Quyết định số 100/2013/QĐ-UBND ngày 29/3/2013 của UBND tỉnh về việc quy định cụ thể một số chế độ hỗ trợ khám, chữa bệnh cho người nghèo tỉnh Bắc Ninh",15/2024/QĐ-UBND,31/07/2024,Quyết định,12/08/2024,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
169381,"Quyết định số 32/2024/QĐ-UBND Bãi bỏ Quyết định số 24/2015/QĐ-UBND ngày 06/10/2015 của Ủy ban nhân dân tỉnh Lai Châu ban hành Quy chế quản lý và sử dụng Quỹ khám, chữa bệnh cho người nghèo tỉnh Lai Châu",32/2024/QĐ-UBND,14/08/2024,Quyết định,25/08/2024,,,,,Chưa phân loại,UBND Tỉnh Lai Châu,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
169845,"Quyết định số 42/2024/QĐ-UBND Bãi bỏ Quyết định số 62/2020/QĐ-UBND ngày 08/9/2020 của Ủy ban nhân dân tỉnh ban hành Quy định một số chế độ hỗ trợ trong khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bình Định",42/2024/QĐ-UBND,16/08/2024,Quyết định,27/08/2024,,,,,Chưa phân loại,UBND TỈNH BÌNH ĐỊNH,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
171672,"Quyết định số 81/2024/QĐ-UBND Bãi bỏ Quyết định số 52/2019/QĐ-UBND ngày 22 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh Ban hành Đề án khám bệnh, chữa bệnh theo yêu cầu áp dụng tại Bệnh viện Đa khoa tỉnh Ninh Thuận",81/2024/QĐ-UBND,02/10/2024,Quyết định,12/10/2024,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
172804,"Quyết định số 70/2024/QĐ-UBND Ban hành một số định mức kinh tế - kỹ thuật của dịch vụ y tế dự phòng và chăm sóc sức khỏe ban đầu; dịch vụ khám, chữa bệnh, phục hồi chức năng và dịch vụ y tế khác sử dụng ngân sách nhà nước trên địa bàn tỉnh Kon Tum",70/2024/QĐ-UBND,20/11/2024,Quyết định,30/11/2024,,,,,Chưa phân loại,UBND tỉnh Kon Tum,,,,,Hết hiệu lực,,2026-08-18,Hết hiệu lực
17354,"Quyết định số 243/2005/QĐ-TTg Ban hành Chương trình hành động của Chính phủ thực hiện Nghị quyết số 46/NQ-TW ngày 23 tháng 02 năm 2005 của Bộ Chính trị về công tác bảo vệ, chăm sóc và nâng cao sức khỏe nhân dân trong tình hình mới",243/2005/QĐ-TTg,05/10/2005,Quyết định,30/10/2005,,,,Y tế,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
178998,"Quyết định số 61/2025/QĐ-UBND Bãi bỏ Quyết định số 16/2015/QĐ-UBND ngày 25 tháng 4 năm 2015 của Ủy ban nhân dân tỉnh ban hành Quy định về trình tự, thủ tục và mức hỗ trợ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Hậu Giang",61/2025/QĐ-UBND,20/06/2025,Quyết định,30/06/2025,,,,Y tế,Chưa phân loại,UBND tỉnh Hậu Giang,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
181250,"Quyết định số 286/2003/QĐ-UB Về việc thành lập quỹ khám, chữa bệnh cho người nghèo thành phố và ban hành quy chế tổ chức và hoạt động của quỹ",286/2003/QĐ-UB,08/12/2003,Quyết định,08/12/2003,,,,,Chưa phân loại,UBND Thành phố Hồ Chí Minh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
187925,"Quyết định số 29/2026/QĐ-UBND Quy định trình tự, thủ tục thực hiện chính sách hỗ trợ chi phí khám bệnh, chữa bệnh cho trẻ em theo Nghị quyết số 90/2025/NQ-HĐND",29/2026/QĐ-UBND,03/04/2026,Quyết định,15/04/2026,31/12/2030,,,,,UBND Tỉnh Quảng Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
18890,"Quyết định số 70/2003/QĐ-UB Về việc ban hành Điều lệ Quỹ khám, chữa bệnh cho người nghèo tỉnh Ninh Thuận",70/2003/QĐ-UB,18/06/2003,Quyết định,18/06/2003,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
18892,"Quyết định số 68/2003/QĐ-UB Về việc thành lập Quỹ khám, chữa bệnh cho người nghèo tỉnh Ninh Thuận",68/2003/QĐ-UB,13/06/2003,Quyết định,13/06/2003,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
20972,"Quyết định số 215/2003/QĐ-TTg Về chế độ đối với quân nhân, công nhân viên quốc phòng trực tiếp làm công tác quản lý, giáo dục, chăm sóc, khám chữa bệnh hoặc đấu tranh với những đối tượng bị nhiễm HIV/AIDS",215/2003/QĐ-TTg,24/10/2003,Quyết định,14/11/2003,,,,Quốc phòng,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
25985,"Quyết định số 47/2008/QĐ-TTg Về việc phê duyệt Đề án đầu tư xây dựng, cải tạo, nâng cấp bệnh viện đa khoa huyện và bệnh viện đa khoa khu vực liên huyện sử dụng vốn trái phiếu Chính phủ và các nguồn vốn hợp pháp khác giai đoạn 2008-2010",47/2008/QĐ-TTg,02/04/2008,Quyết định,25/04/2008,,,,Y tế,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
27218,"Quyết định số 73/2011/QĐ-TTg Về việc quy định một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập và chế độ phụ cấp chống dịch",73/2011/QĐ-TTg,28/12/2011,Quyết định,15/02/2012,,,,Nội vụ,Thủy lợi,Thủ tướng Chính phủ,,,,,Hết hiệu lực,,2026-08-18,Hết hiệu lực
29684,Quyết định số 593/QĐ-UB Về việc ban hành Quy chế làm việc của ban quản lý Quỹ khám chữa bệnh cho người nghèo tỉnh Lào Cai,593/QĐ-UB,11/10/2004,Quyết định,,,,,,Chưa phân loại,UBND Tỉnh Lào Cai,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
30310,"Quyết định số 14/2013/QĐ-TTg Về việc thực hiện chế độ luân phiên có thời hạn đối với người hành nghề tại cơ sở khám bệnh, chữa bệnh",14/2013/QĐ-TTg,20/02/2013,Quyết định,15/04/2013,,,,Y tế,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
37768,Quyết định số 55a/2013/QĐ-TTg Về chính sách hỗ trợ phẫu thuật tim cho trẻ em bị bệnh tim bẩm sinh,55a/2013/QĐ-TTg,04/10/2013,Quyết định,20/11/2013,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
45732,"Về việc phê duyệt đề án “Cử cán bộ chuyên môn luân phiên từ bệnh viện tuyến trên về hỗ trợ các bệnh viện tuyến dưới nhằm nâng cao chất lượng khám, chữa bệnh”",1816/QĐ-BYT,26/05/2008,Quyết định,10/06/2008,,,,Y tế,,Bộ Y tế,,,,,Còn hiệu lực,,,
47671,"Quyết định số 33/2003/QĐ-BQP Ban hành Quy định về khám bệnh, chữa bệnh đối với sĩ quan phục viên có đủ 15 năm phục vụ trong quân đội",33/2003/QĐ-BQP,07/04/2003,Quyết định,22/04/2003,,,,Quốc phòng,Chính sách,Bộ Quốc phòng,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
49511,"Quyết định số 40/2009/QĐ-UBND Về việc Quy định khám, chữa bệnh; quản lý, sử dụng kinh phí khám, chữa bệnh cho trẻ em dưới sáu tuổi không phải trả tiền tại các cơ sở y tế công lập tỉnh Nghệ An",40/2009/QĐ-UBND,01/04/2009,Quyết định,11/04/2009,,,,"Y tế, Tài chính",Khám chữa bệnh,UBND Tỉnh Nghệ An,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
50622,"Quyết định số 24/2012/QĐ-UBND Ban hành quy định giá một số dịch vụ khám bệnh, chữa bệnh trong các cơ sở y tế công lập thuộc tỉnh Quảng Nam",24/2012/QĐ-UBND,22/08/2012,Quyết định,01/09/2012,,,,Y tế,Chưa phân loại,UBND tỉnh Quảng Nam,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
50878,"V/v Phê duyệt kết quả đấu thầu gói thầu số 01/2009/BVYHCT; Cung cấp thuốc chế phẩm YHCT, các vị thuốc YHCT chủ yếu cho các cơ sở khám chữa bệnh công lập trên địa bàn tỉnh năm 2009 của Bệnh viện Y học cổ truyền tỉnh Hà Giang",812/QĐ-UBND,02/04/2009,Quyết định,02/04/2009,,,,Y tế,Y dược cổ truyền,Ủy ban nhân dân tỉnh Hà Giang,,,,,Còn hiệu lực,,,
52959,"Quyết định số 09/2011/QĐ-UBND Quản lý giá các loại dịch vụ khám, chữa bệnh và tiêm vaccin theo yêu cầu tại các cơ sở y tế công lập trên địa bàn thành phố Đà Nẵng",09/2011/QĐ-UBND,08/03/2011,Quyết định,20/03/2011,,,,Y tế,Chưa phân loại,UBND thành phố Đà Nẵng,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
57842,"Quyết định số 83/2005/QĐ-UBND Về việc quy định khám, chữa bệnh cho trẻ em. dưới 6 tuổi không phải trả tiền tại các cơ sở y tế công lập tỉnh Nghệ An",83/2005/QĐ-UBND,30/09/2005,Quyết định,10/10/2005,,,,Y tế,Khám chữa bệnh,UBND Tỉnh Nghệ An,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
58540,"Quyết định số 42/2014/QĐ-UBND Về việc điều chỉnh giá 156 danh mục khám, chữa bệnh theo yêu cầu tại Bệnh viện Đa khoa tỉnh Ninh Thuận ban hành kèm theo Quyết định số 270/2009/QĐ-UBND ngày 15 tháng 9 năm 2009 của Ủy ban nhân dân tỉnh Ninh Thuận",42/2014/QĐ-UBND,30/05/2014,Quyết định,09/06/2014,,,,Y tế,Khám chữa bệnh,UBND tỉnh Ninh Thuận,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
61906,"Quyết định số 34/2011/QĐ-UBND Về một số chính sách đối với cán bộ, viên chức, nhân viên ngành y tế, giáo dục trên địa bàn quận - huyện thuộc thành phố.",34/2011/QĐ-UBND,03/06/2011,Quyết định,13/06/2011,,,,"Giáo dục và đào tạo, Y tế","Tổ chức cán bộ, Nhà giáo và Cán bộ quản lý cơ sở giáo dục",UBND Thành phố Hồ Chí Minh,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
72876,"Quyết định số 362/2014/QĐ-UBND Ban hành Quy định về hỗ trợ khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Bắc Giang",362/2014/QĐ-UBND,20/06/2014,Quyết định,30/06/2014,,,,Y tế,Chưa phân loại,UBND tỉnh Bắc Giang,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
76932,"Quyết định số 05/2014/QĐ-UBND Quy định chế độ hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo, người gặp khó khăn đột xuất do mắc bệnh nặng, bệnh hiểm nghèo trên địa bàn tỉnh Quảng Ngãi",05/2014/QĐ-UBND,27/02/2014,Quyết định,09/03/2014,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND Tỉnh Quảng Ngãi,,,,,Hết hiệu lực một phần,,2026-08-18,Hết hiệu lực một phần
77128,"Quyết định số 33/2014/QĐ-UBND Về việc ban hành Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Trà Vinh",33/2014/QĐ-UBND,20/11/2014,Quyết định,30/11/2014,,,,"Y tế, Tài chính","Quản lý ngân sách nhà nước, Khám chữa bệnh",UBND tỉnh Trà Vinh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
77299,"Quyết định số 01/2014/QĐ-UBND Ban hành Quy định trình tự, thủ tục, nội dung và mức chi hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo trên địa bàn tỉnh Ninh Bình",01/2014/QĐ-UBND,20/01/2014,Quyết định,30/01/2014,,,,"Y tế, Tư pháp",Khám chữa bệnh,UBND Tỉnh Ninh Bình,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
81006,"Quyết định số 43/2015/QĐ-TTg Quy định chế độ bồi dưỡng đối với cán bộ, chiến sĩ Công an nhân dân trực tiếp làm công tác quản lý, giáo dục, khám chữa bệnh với đối tượng bị nhiễm HIV/AIDS",43/2015/QĐ-TTg,16/09/2015,Quyết định,01/11/2015,,,,Công an,Chưa phân loại,Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
82626,"Quyết định số 4324/2014/QĐ-UBND Về việc ban hành mức giá một số dịch vụ kỹ thuật y tế trong các cơ sở khám bệnh, chữa bệnh của nhà nước trên địa bàn tỉnh Thanh Hoa.",4324/2014/QĐ-UBND,05/12/2014,Quyết định,15/12/2014,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND Tỉnh Thanh Hóa,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
84169,"Quyết định số 4492/QĐ-UBND Ban hành mức giá một số dịch vụ khám chữa bệnh trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Thanh Hóa",4492/QĐ-UBND,28/12/2012,Quyết định,28/12/2012,,,,,Chưa phân loại,UBND Tỉnh Thanh Hóa,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
85285,"Quyết định số 05/2014/QĐ-UBND Quy định mức hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo, người gặp khó khăn đột xuất do mắc bệnh nặng, bệnh hiểm nghèo trên địa bàn tỉnh Đắk Nông",05/2014/QĐ-UBND,17/02/2014,Quyết định,27/02/2014,,,,Y tế,Chưa phân loại,UBND tỉnh Đắk Nông,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
98357,"Quyết định số 46 /2015/QĐ-UBND Ban hành Quy định về trình tự, thủ tục và mức hỗ trợ chi phí khám bệnh, chữa bệnh cho người nghèo trên địa bàn tỉnh Tây Ninh",46 /2015/QĐ-UBND,17/09/2015,Quyết định,27/09/2015,,,,,Chưa phân loại,UBND Tỉnh Tây Ninh,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
86892,"Quyết định số 124/2014/QĐ-UBND Ban hành Quy định thực hiện chế độ luân phiên có thời hạn đối với cán bộ y tế hành nghề khám, chữa bệnh tại các cơ sở khám, chữa bệnh trên địa bàn tỉnh Nghệ An",124/2014/QĐ-UBND,31/12/2014,Quyết định,10/01/2015,,,,Y tế,Khám chữa bệnh,UBND Tỉnh Nghệ An,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
88157,Quyết định số 152/QĐ-TTg Phê duyệt dự toán thực hiện kế hoạch ứng dụng công nghệ thông tin trong hoạt động của ngành bảo hiểm xã hội giai đoạn 2012 - 2015,152/QĐ-TTg,28/01/2015,Quyết định,28/01/2015,,,,"Thông tin và Truyền thông, Kế hoạch và Đầu tư","Công nghệ thông tin,điện tử",Thủ tướng Chính phủ,,,,,Còn hiệu lực,,2026-08-18,Còn hiệu lực
